X[m];Y[m];Z[m];u-x[m];u-y[m];u-z[m];du-y[m];du-z[m]
10.5;7.0;0.927000002831;9.20369951629e-05;0.0;-0.000231637543705;0.0;0.0
10.6590990258;7.0;0.927053799456;9.98928145651e-05;-4.64762279982e-07;-0.000249070237815;0.0;0.0
10.8181980515;7.0;0.926967743115;0.000107481881476;-7.08985989055e-08;-0.000273607534747;0.0;0.0
10.9886485387;7.0;0.927011022567;0.000114850960272;1.2619874734e-06;-0.000306256389321;0.0;0.0
11.1590990258;7.0;0.926995530172;0.000121730938111;2.00177096151e-06;-0.000342682066202;0.0;0.0
11.3295495129;7.0;0.927000845709;0.000128316136637;1.60345666905e-06;-0.000380728376363;0.0;0.0
11.5;7.0;0.926999205656;0.00013527397482;0.0;-0.000423353827696;0.0;0.0
11.625;7.0;0.927000021252;0.000140346352161;1.7833547426e-06;-0.000460553991721;0.0;0.0
11.75;7.0;0.926999892139;0.000144941125335;2.67652984002e-06;-0.000501166131279;0.0;0.0
11.875;7.0;0.926999674726;0.000149469290076;3.04762147051e-06;-0.000543709971225;0.0;0.0
12.0;7.0;0.926999955831;0.000153893704606;2.71630094813e-06;-0.00058908971956;0.0;0.0
12.125;7.0;0.926999913132;0.000158181557158;2.52689033382e-06;-0.000637627374603;0.0;0.0
12.25;7.0;0.926999792988;0.000162334042623;1.8710805779e-06;-0.000689833870075;0.0;0.0
12.375;7.0;0.92699995127;0.000166316878404;1.16506440569e-06;-0.000745885395399;0.0;0.0
12.5;7.0;0.926999955989;0.000170253633946;0.0;-0.000806863966041;0.0;0.0
12.625;7.0;0.926999872704;0.000173941757429;6.09243619546e-07;-0.000874094202168;0.0;0.0
12.75;7.0;0.926999969276;0.000177167506501;7.76361207921e-07;-0.000946442656144;0.0;0.0
12.875;7.0;0.926999985661;0.00018004601814;9.76513458116e-07;-0.00102300835728;0.0;0.0
13.0;7.0;0.926999929804;0.000182540506929;8.57105949308e-07;-0.00110372023374;0.0;0.0
13.125;7.0;0.927000035502;0.000184621261605;1.12819190514e-06;-0.00118812949579;0.0;0.0
13.25;7.0;0.927000018793;0.000186254069566;9.87305546935e-07;-0.00127567334903;0.0;0.0
13.375;7.0;0.926999804227;0.000187414281487;8.90831571132e-07;-0.00136526346928;0.0;0.0
13.5;7.0;0.92700050739;0.000188329130975;0.0;-0.00145713341843;0.0;0.0
13.625;7.0;0.927000142785;0.000188864600525;1.65402759474e-06;-0.00155199211314;0.0;0.0
13.75;7.0;0.926997467659;0.000188938349018;2.48311125122e-06;-0.0016477320307;0.0;0.0
13.875;7.0;0.9270065247;0.000188921061689;3.40999283113e-06;-0.00174274223802;0.0;0.0
14.0;7.0;0.926999999996;0.000188969977026;3.8090379029e-06;-0.00183762503241;0.0;0.0
0.0;0.0;0.926999999996;-0.000194098674384;-0.000194096197059;-0.00252457948145;0.0;0.0
0.0;0.125;0.927006505712;-0.000194063321542;-0.000194141974164;-0.00242997310092;0.0;0.0
0.0;0.25;0.926997475418;-0.000194028410572;-0.000194181694365;-0.00233518987842;0.0;0.0
0.0;0.375;0.927000141985;-0.000194086849181;-0.000194078237753;-0.00224025308771;0.0;0.0
0.0;0.5;0.927000505214;-0.000194226522527;-0.000193692144001;-0.00214574707667;0.0;0.0
0.0;0.625;0.926999804453;-0.000194448188121;-0.000192917400038;-0.00205230416396;0.0;0.0
0.0;0.75;0.927000018071;-0.000194732621794;-0.000191720179497;-0.00196070865927;0.0;0.0
0.0;0.875;0.927000034618;-0.000195089724707;-0.000190064759633;-0.00187174074125;0.0;0.0
0.0;1.0;0.926999929213;-0.000195515006549;-0.000187963499717;-0.00178609624198;0.0;0.0
0.0;1.125;0.926999984739;-0.000196030067716;-0.00018542538341;-0.00170442018287;0.0;0.0
0.0;1.25;0.926999968307;-0.000196636368389;-0.00018248977817;-0.00162714040641;0.0;0.0
0.0;1.375;0.926999871977;-0.000197351564948;-0.000179190995625;-0.00155461290925;0.0;0.0
0.0;1.5;0.926999954865;-0.000198163336226;-0.000175578001286;-0.00148692828262;0.0;0.0
0.0;1.625;0.92699995006;-0.000199064930195;-0.000171694087738;-0.00142410444824;0.0;0.0
0.0;1.75;0.926999792195;-0.000200013780158;-0.000167586467152;-0.00136591040525;0.0;0.0
0.0;1.875;0.926999911949;-0.00020096490458;-0.000163296080742;-0.00131205744653;0.0;0.0
0.0;2.0;0.926999954413;-0.000201839832528;-0.00015885974433;-0.00126207484204;0.0;0.0
0.0;2.125;0.926999673518;-0.000202553893883;-0.000154307736457;-0.0012154619049;0.0;0.0
0.0;2.25;0.926999891737;-0.00020300511443;-0.000149658654014;-0.00117164688482;0.0;0.0
0.0;2.375;0.927000020243;-0.0002030873309;-0.000144926260907;-0.00113006864924;0.0;0.0
0.0;2.5;0.926999199743;-0.000202705556796;-0.000140103752427;-0.0010902392171;0.0;0.0
0.0;2.67045048712;0.927000862532;-0.000201279874884;-0.000133359583759;-0.00103800206224;0.0;0.0
0.0;2.84090097423;0.926995483267;-0.000198814495463;-0.000126321529123;-0.000988015411465;0.0;0.0
0.0;3.01135146135;0.927011154759;-0.000195352846332;-0.00011884846339;-0.000940583259067;0.0;0.0
0.0;3.18180194847;0.926967405565;-0.000191546135986;-0.000110722536684;-0.000897904530179;0.0;0.0
0.0;3.34090097423;0.9270543414;-0.00018847390982;-0.000102303376828;-0.000865231051333;0.0;0.0
0.0;3.5;0.927;-0.000186892401726;-9.31479498242e-05;-0.000843337659052;0.0;0.0
0.0;3.65909902577;0.9270543414;-0.000187685842019;-8.39780539585e-05;-0.000834887610659;0.0;0.0
0.0;3.81819805153;0.926967405565;-0.000190053700071;-7.55263157657e-05;-0.000837497697773;0.0;0.0
0.0;3.98864853865;0.927011154759;-0.000193276822332;-6.73672067374e-05;-0.000848551166343;0.0;0.0
0.0;4.15909902577;0.926995483267;-0.000196356793311;-5.98729092452e-05;-0.00086507752802;0.0;0.0
0.0;4.32954951288;0.927000862532;-0.000198654659806;-5.28393104542e-05;-0.000884932106828;0.0;0.0
0.0;4.5;0.926999199743;-0.000200095669548;-4.61391115523e-05;-0.000907702629072;0.0;0.0
0.0;4.625;0.927000020243;-0.000200584258989;-4.13790134721e-05;-0.000926258240047;0.0;0.0
0.0;4.75;0.926999891737;-0.00020066592389;-3.67371875207e-05;-0.000946736388709;0.0;0.0
0.0;4.875;0.926999673518;-0.000200413948855;-3.22079600356e-05;-0.000969518417595;0.0;0.0
0.0;5.0;0.926999954413;-0.000199912866138;-2.78050684962e-05;-0.000995043061854;0.0;0.0
0.0;5.125;0.926999911949;-0.000199243431933;-2.35460659611e-05;-0.00102375774677;0.0;0.0
0.0;5.25;0.926999792195;-0.000198472870392;-1.94595558477e-05;-0.00105603680183;0.0;0.0
0.0;5.375;0.92699995006;-0.000197661896677;-1.5579576477e-05;-0.0010922269216;0.0;0.0
0.0;5.5;0.926999954865;-0.000196845477997;-1.19437375804e-05;-0.00113250334594;0.0;0.0
0.0;5.625;0.926999871977;-0.000196052456342;-8.5945351537e-06;-0.001176989899;0.0;0.0
0.0;5.75;0.926999968307;-0.000195289475321;-5.57130836921e-06;-0.00122558187525;0.0;0.0
0.0;5.875;0.926999984739;-0.000194559267409;-2.91848442327e-06;-0.00127811308045;0.0;0.0
0.0;6.0;0.926999929213;-0.000193855428314;-6.65163317727e-07;-0.00133417491906;0.0;0.0
0.0;6.125;0.927000034618;-0.000193157964158;1.15967047683e-06;-0.00139329785059;0.0;0.0
0.0;6.25;0.927000018071;-0.000192479209969;2.54851348507e-06;-0.00145482992885;0.0;0.0
0.0;6.375;0.926999804453;-0.000191807711309;3.48462213231e-06;-0.00151809627392;0.0;0.0
0.0;6.5;0.927000505214;-0.000191186788808;4.02896415123e-06;-0.00158234020376;0.0;0.0
0.0;6.625;0.927000141985;-0.00019050924667;4.23710727123e-06;-0.00164679475373;0.0;0.0
0.0;6.75;0.926997475418;-0.000189937861314;4.20833987599e-06;-0.00171092841249;0.0;0.0
0.0;6.875;0.927006505712;-0.000189405146296;4.03434293683e-06;-0.00177451092451;0.0;0.0
0.0;7.0;0.926999999996;-0.000188969977;3.80903790721e-06;-0.00183762503219;0.0;0.0
0.0;0.0;0.926999999996;-0.000194098674384;-0.000194096197059;-0.00252457948145;0.0;0.0
0.125;0.0;0.9270065247;-0.000194144448504;-0.000194060414861;-0.0024299708645;0.0;0.0
0.25;0.0;0.926997467659;-0.000194184165604;-0.000194025074507;-0.00233518540588;0.0;0.0
0.375;0.0;0.927000142785;-0.000194080712425;-0.000194083090302;-0.00224024637995;0.0;0.0
0.5;0.0;0.92700050739;-0.000193694621931;-0.000194222340772;-0.00214573813563;0.0;0.0
0.625;0.0;0.926999804227;-0.000192919876692;-0.000194443579325;-0.00205229299257;0.0;0.0
0.75;0.0;0.927000018793;-0.000191722654539;-0.000194727586203;-0.00196069526275;0.0;0.0
0.875;0.0;0.927000035502;-0.000190067233111;-0.000195084263375;-0.00187172512761;0.0;0.0
1.0;0.0;0.926999929804;-0.000187965971068;-0.000195509120669;-0.00178607842389;0.0;0.0
1.125;0.0;0.926999985661;-0.000185427852094;-0.000196023759491;-0.00170440017825;0.0;0.0
1.25;0.0;0.926999969276;-0.000182492243195;-0.000196629641152;-0.00162711824117;0.0;0.0
1.375;0.0;0.926999872704;-0.000179193455695;-0.000197344423579;-0.00155458861807;0.0;0.0
1.5;0.0;0.926999955989;-0.000175580454615;-0.000198155788043;-0.0014869019126;0.0;0.0
1.625;0.0;0.92699995127;-0.000171696531974;-0.000199056985042;-0.00142407605998;0.0;0.0
1.75;0.0;0.926999792988;-0.00016758889936;-0.000200005451675;-0.00136588007692;0.0;0.0
1.875;0.0;0.926999913132;-0.000163298497754;-0.000200956210689;-0.00131202527478;0.0;0.0
2.0;0.0;0.926999955831;-0.000158862141986;-0.000201830795901;-0.00126204094528;0.0;0.0
2.125;0.0;0.926999674726;-0.000154310109616;-0.000202544542046;-0.0012154264243;0.0;0.0
2.25;0.0;0.926999892139;-0.000149660996967;-0.000202995481989;-0.00117160998726;0.0;0.0
2.375;0.0;0.927000021252;-0.000144928569025;-0.000203077460785;-0.00113003052732;0.0;0.0
2.5;0.0;0.926999205656;-0.000140106019542;-0.000202695497804;-0.00109020008872;0.0;0.0
2.67045048712;0.0;0.927000845709;-0.000133361792629;-0.000201269658285;-0.0010379619553;0.0;0.0
2.84090097423;0.0;0.926995530172;-0.000126323671579;-0.000198804242256;-0.000987974818257;0.0;0.0
3.01135146135;0.0;0.927011022567;-0.000118850589081;-0.000195342749259;-0.000940542687712;0.0;0.0
3.18180194847;0.0;0.926967743115;-0.000110724697286;-0.000191536282099;-0.000897864298804;0.0;0.0
3.34090097423;0.0;0.927053799456;-0.000102305512176;-0.000188464175499;-0.000865191223771;0.0;0.0
3.5;0.0;0.927000002831;-9.31500201245e-05;-0.000186882840501;-0.000843298403061;0.0;0.0
3.65909902577;0.0;0.927053799456;-8.39800935174e-05;-0.000187676684544;-0.000834849214308;0.0;0.0
3.81819805153;0.0;0.926967743115;-7.55283694808e-05;-0.000190044968559;-0.000837460239984;0.0;0.0
3.98864853865;0.0;0.927011022567;-6.73692799284e-05;-0.000193268370334;-0.000848514617448;0.0;0.0
4.15909902577;0.0;0.926995530172;-5.9874952628e-05;-0.000196348630365;-0.000865041953475;0.0;0.0
4.32954951288;0.0;0.927000845709;-5.28412970996e-05;-0.000198646892072;-0.000884897717878;0.0;0.0
4.5;0.0;0.926999205656;-4.61410480226e-05;-0.000200088332328;-0.000907669605583;0.0;0.0
4.625;0.0;0.927000021252;-4.13809154761e-05;-0.000200577257648;-0.000926226302927;0.0;0.0
4.75;0.0;0.926999892139;-3.67390594508e-05;-0.000200659264996;-0.000946705586501;0.0;0.0
4.875;0.0;0.926999674726;-3.22098051113e-05;-0.000200407635961;-0.000969488777816;0.0;0.0
5.0;0.0;0.926999955831;-2.78068901051e-05;-0.000199906897616;-0.000995014594056;0.0;0.0
5.125;0.0;0.926999913132;-2.35478666559e-05;-0.000199237802527;-0.00102373044325;0.0;0.0
5.25;0.0;0.926999792988;-1.94613369383e-05;-0.000198467573138;-0.00105601064325;0.0;0.0
5.375;0.0;0.92699995127;-1.55813381464e-05;-0.000197656923483;-0.0010922018784;0.0;0.0
5.5;0.0;0.926999955989;-1.19454793157e-05;-0.000196840819104;-0.0011324793842;0.0;0.0
5.625;0.0;0.926999872704;-8.59625561788e-06;-0.000196048102066;-0.00117696698153;0.0;0.0
5.75;0.0;0.926999969276;-5.57300535625e-06;-0.0001952854149;-0.00122555996868;0.0;0.0
5.875;0.0;0.926999985661;-2.9201547458e-06;-0.000194555491756;-0.0012780921559;0.0;0.0
6.0;0.0;0.926999929804;-6.66803773229e-07;-0.000193851926379;-0.00133415496018;0.0;0.0
6.125;0.0;0.927000035502;1.15806225709e-06;-0.000193154731307;-0.00139327885416;0.0;0.0
6.25;0.0;0.927000018793;2.54693987112e-06;-0.000192476234931;-0.00145481190919;0.0;0.0
6.375;0.0;0.926999804227;3.48308771446e-06;-0.000191804990654;-0.00151807925841;0.0;0.0
6.5;0.0;0.92700050739;4.02746602989e-06;-0.00019118430761;-0.00158232424229;0.0;0.0
6.625;0.0;0.927000142785;4.23563401604e-06;-0.000190507023887;-0.00164677992178;0.0;0.0
6.75;0.0;0.926997467659;4.20688391681e-06;-0.000189935880347;-0.00171091479531;0.0;0.0
6.875;0.0;0.9270065247;4.03291252827e-06;-0.000189403424286;-0.00177449854706;0.0;0.0
7.0;0.0;0.926999999996;-3.80765248539e-06;-0.000188968485954;-0.00183761393289;0.0;0.0
7.125;0.0;0.9270065247;-4.03291250993e-06;-0.000189403424285;-0.00177449854704;0.0;0.0
7.25;0.0;0.926997467659;-4.20688389856e-06;-0.000189935880345;-0.00171091479528;0.0;0.0
7.375;0.0;0.927000142785;-4.23563399783e-06;-0.000190507023883;-0.00164677992173;0.0;0.0
7.5;0.0;0.92700050739;-4.02746601157e-06;-0.000191184307604;-0.00158232424223;0.0;0.0
7.625;0.0;0.926999804227;-3.48308769591e-06;-0.000191804990646;-0.00151807925834;0.0;0.0
7.75;0.0;0.927000018793;-2.5469398523e-06;-0.000192476234921;-0.0014548119091;0.0;0.0
7.875;0.0;0.927000035502;-1.15806223789e-06;-0.000193154731295;-0.00139327885405;0.0;0.0
8.0;0.0;0.926999929804;6.66803792929e-07;-0.000193851926365;-0.00133415496006;0.0;0.0
8.125;0.0;0.926999985661;2.92015476607e-06;-0.00019455549174;-0.00127809215577;0.0;0.0
8.25;0.0;0.926999969276;5.57300537717e-06;-0.000195285414882;-0.00122555996854;0.0;0.0
8.375;0.0;0.926999872704;8.59625563948e-06;-0.000196048102046;-0.00117696698138;0.0;0.0
8.5;0.0;0.926999955989;1.1945479338e-05;-0.000196840819083;-0.00113247938405;0.0;0.0
8.625;0.0;0.92699995127;1.55813381693e-05;-0.00019765692346;-0.00109220187825;0.0;0.0
8.75;0.0;0.926999792988;1.94613369616e-05;-0.000198467573115;-0.0010560106431;0.0;0.0
8.875;0.0;0.926999913132;2.35478666795e-05;-0.000199237802502;-0.00102373044309;0.0;0.0
9.0;0.0;0.926999955831;2.7806890129e-05;-0.00019990689759;-0.0009950145939;0.0;0.0
9.125;0.0;0.926999674726;3.22098051354e-05;-0.000200407635934;-0.000969488777661;0.0;0.0
9.25;0.0;0.926999892139;3.6739059475e-05;-0.00020065926497;-0.000946705586348;0.0;0.0
9.375;0.0;0.927000021252;4.13809155005e-05;-0.000200577257621;-0.000926226302778;0.0;0.0
9.5;0.0;0.926999205656;4.61410480471e-05;-0.0002000883323;-0.000907669605438;0.0;0.0
9.67045048712;0.0;0.927000845709;5.28412971244e-05;-0.000198646892044;-0.00088489771774;0.0;0.0
9.84090097423;0.0;0.926995530172;5.98749526529e-05;-0.000196348630339;-0.000865041953345;0.0;0.0
10.0113514613;0.0;0.927011022567;6.73692799535e-05;-0.000193268370308;-0.000848514617329;0.0;0.0
10.1818019485;0.0;0.926967743115;7.55283695061e-05;-0.000190044968535;-0.000837460239876;0.0;0.0
10.3409009742;0.0;0.927053799456;8.3980093543e-05;-0.000187676684522;-0.000834849214214;0.0;0.0
10.5;0.0;0.927000002831;9.31500201504e-05;-0.000186882840481;-0.000843298402982;0.0;0.0
10.6590990258;0.0;0.927053799456;0.000102305512202;-0.000188464175484;-0.00086519122371;0.0;0.0
10.8181980515;0.0;0.926967743115;0.000110724697313;-0.000191536282087;-0.000897864298761;0.0;0.0
10.9886485387;0.0;0.927011022567;0.000118850589108;-0.00019534274925;-0.000940542687689;0.0;0.0
11.1590990258;0.0;0.926995530172;0.000126323671606;-0.000198804242252;-0.000987974818256;0.0;0.0
11.3295495129;0.0;0.927000845709;0.000133361792657;-0.000201269658284;-0.00103796195532;0.0;0.0
11.5;0.0;0.926999205656;0.00014010601957;-0.000202695497806;-0.00109020008875;0.0;0.0
11.625;0.0;0.927000021252;0.000144928569052;-0.000203077460788;-0.00113003052737;0.0;0.0
11.75;0.0;0.926999892139;0.000149660996994;-0.000202995481994;-0.00117160998732;0.0;0.0
11.875;0.0;0.926999674726;0.000154310109644;-0.000202544542052;-0.00121542642437;0.0;0.0
12.0;0.0;0.926999955831;0.000158862142014;-0.000201830795909;-0.00126204094536;0.0;0.0
12.125;0.0;0.926999913132;0.000163298497782;-0.000200956210697;-0.00131202527487;0.0;0.0
12.25;0.0;0.926999792988;0.000167588899388;-0.000200005451685;-0.00136588007702;0.0;0.0
12.375;0.0;0.92699995127;0.000171696532003;-0.000199056985053;-0.00142407606008;0.0;0.0
12.5;0.0;0.926999955989;0.000175580454644;-0.000198155788055;-0.00148690191272;0.0;0.0
12.625;0.0;0.926999872704;0.000179193455724;-0.000197344423592;-0.0015545886182;0.0;0.0
12.75;0.0;0.926999969276;0.000182492243225;-0.000196629641165;-0.00162711824131;0.0;0.0
12.875;0.0;0.926999985661;0.000185427852124;-0.000196023759505;-0.0017044001784;0.0;0.0
13.0;0.0;0.926999929804;0.000187965971098;-0.000195509120685;-0.00178607842405;0.0;0.0
13.125;0.0;0.927000035502;0.000190067233142;-0.000195084263391;-0.00187172512778;0.0;0.0
13.25;0.0;0.927000018793;0.000191722654569;-0.00019472758622;-0.00196069526293;0.0;0.0
13.375;0.0;0.926999804227;0.000192919876723;-0.000194443579344;-0.00205229299277;0.0;0.0
13.5;0.0;0.92700050739;0.000193694621962;-0.000194222340791;-0.00214573813584;0.0;0.0
13.625;0.0;0.927000142785;0.000194080712456;-0.000194083090322;-0.00224024638017;0.0;0.0
13.75;0.0;0.926997467659;0.000194184165635;-0.000194025074528;-0.00233518540611;0.0;0.0
13.875;0.0;0.9270065247;0.000194144448535;-0.000194060414883;-0.00242997086475;0.0;0.0
14.0;0.0;0.926999999996;0.000194098674415;-0.000194096197082;-0.00252457948171;0.0;0.0
14.0;0.0;0.926999999996;0.000194098674415;-0.000194096197082;-0.00252457948171;0.0;0.0
14.0;0.125;0.927006505712;0.000194063321574;-0.000194141974186;-0.00242997310117;0.0;0.0
14.0;0.25;0.926997475418;0.000194028410605;-0.000194181694387;-0.00233518987868;0.0;0.0
14.0;0.375;0.927000141985;0.000194086849214;-0.000194078237775;-0.00224025308796;0.0;0.0
14.0;0.5;0.927000505214;0.000194226522561;-0.000193692144023;-0.00214574707692;0.0;0.0
14.0;0.625;0.926999804453;0.000194448188155;-0.00019291740006;-0.00205230416421;0.0;0.0
14.0;0.75;0.927000018071;0.000194732621829;-0.000191720179519;-0.00196070865951;0.0;0.0
14.0;0.875;0.927000034618;0.000195089724743;-0.000190064759655;-0.00187174074149;0.0;0.0
