element_number;x[m];y[m];t[mm]
6132.0;10.2;5.4;61.6264975115
6133.0;10.2;5.0;61.62954213
6134.0;10.2;4.6;61.6271940545
6135.0;10.2;4.2;61.6251435909
6136.0;10.6;7.8;66.511215063
6137.0;10.6;7.4;64.790561733
6138.0;10.6;7.0;62.9955321947
6139.0;10.6;6.6;61.5765370869
6140.0;10.6;6.2;61.3864099019
6141.0;10.6;5.8;61.6264959302
6142.0;10.6;5.4;61.8095665296
6143.0;10.6;5.0;61.8090812542
6144.0;10.6;4.6;61.8078171772
6145.0;10.6;4.2;61.8060455031
6146.0;11.0;7.8;64.3943203665
6147.0;11.0;7.4;62.6374692437
6148.0;11.0;7.0;61.2635279361
6149.0;11.0;6.6;61.1240978727
6150.0;11.0;6.2;61.4077773965
6151.0;11.0;5.8;61.6295420155
6152.0;11.0;5.4;61.8090830189
6153.0;11.0;5.0;61.9451843532
6154.0;11.0;4.6;61.9438944039
6155.0;11.0;4.2;61.9428374071
6156.0;11.4;7.8;62.263767201
6157.0;11.4;7.4;60.9155831412
6158.0;11.4;7.0;60.8067499276
6159.0;11.4;6.6;61.137640844
6160.0;11.4;6.2;61.404674891
6161.0;11.4;5.8;61.6271890564
6162.0;11.4;5.4;61.8078173511
6163.0;11.4;5.0;61.9438926431
6164.0;11.4;4.6;62.0340152912
6165.0;11.4;4.2;62.0349492381
6166.0;11.8;7.8;60.5839398639
6167.0;11.8;7.4;60.4799774215
6168.0;11.8;7.0;60.8299989693
6169.0;11.8;6.6;61.1358539199
6170.0;11.8;6.2;61.4010301538
6171.0;11.8;5.8;61.6251451309
6172.0;11.8;5.4;61.8060312959
6173.0;11.8;5.0;61.9428331385
6174.0;11.8;4.6;62.0349500059
6175.0;11.8;4.2;62.0826483674
6176.0;8.05;8.05;315.62472528
6177.0;8.05;8.15;313.021278962
6178.0;8.05;8.25;302.589037575
6179.0;8.05;8.35;285.475095587
6180.0;8.05;8.45;263.397902055
6181.0;8.05;8.55;238.519112386
6182.0;8.05;8.65;213.098785555
6183.0;8.05;8.75;188.714702769
6184.0;8.05;8.85;166.068256145
6185.0;8.05;8.95;145.472761652
6186.0;8.05;9.05;127.13661323
6187.0;8.05;9.15;111.085324866
6188.0;8.05;9.25;97.3425911701
6189.0;8.05;9.35;86.3061355135
6190.0;8.05;9.45;78.4873386274
6191.0;8.05;9.55;73.851897106
6192.0;8.05;9.65;71.6957682118
6193.0;8.05;9.75;71.0353919643
6194.0;8.05;9.85;70.9050879826
6195.0;8.05;9.95;70.6475837469
6196.0;8.15;8.05;313.021278846
6197.0;8.15;8.15;303.396950341
6198.0;8.15;8.25;286.585054952
6199.0;8.15;8.35;264.117858573
6200.0;8.15;8.45;238.78988146
6201.0;8.15;8.55;213.200828327
6202.0;8.15;8.65;188.778199422
6203.0;8.15;8.75;166.221972175
6204.0;8.15;8.85;145.80718857
6205.0;8.15;8.95;127.425739478
6206.0;8.15;9.05;111.06741349
6207.0;8.15;9.15;97.1853596151
6208.0;8.15;9.25;86.3229534137
6209.0;8.15;9.35;78.6850280337
6210.0;8.15;9.45;74.1100038844
6211.0;8.15;9.55;71.9970629026
6212.0;8.15;9.65;71.2872493461
6213.0;8.15;9.75;70.9731883582
6214.0;8.15;9.85;70.607591608
6215.0;8.15;9.95;70.1493008574
6216.0;8.25;8.05;302.589037604
6217.0;8.25;8.15;286.585055011
6218.0;8.25;8.25;265.013151796
6219.0;8.25;8.35;239.449884726
6220.0;8.25;8.45;213.035757791
6221.0;8.25;8.55;188.219771018
6222.0;8.25;8.65;165.696916243
6223.0;8.25;8.75;145.394342349
6224.0;8.25;8.85;127.265192561
6225.0;8.25;8.95;111.180500831
6226.0;8.25;9.05;97.2204275729
6227.0;8.25;9.15;86.0770948445
6228.0;8.25;9.25;78.3788541996
6229.0;8.25;9.35;73.9253736579
6230.0;8.25;9.45;71.9225760427
6231.0;8.25;9.55;71.4139354043
6232.0;8.25;9.65;71.3550797579
6233.0;8.25;9.75;70.995121592
6234.0;8.25;9.85;70.3287640361
6235.0;8.25;9.95;69.6814262354
6236.0;8.35;8.05;285.475096593
6237.0;8.35;8.15;264.117858307
6238.0;8.35;8.25;239.449884445
6239.0;8.35;8.35;213.719394722
6240.0;8.35;8.45;188.546897986
6241.0;8.35;8.55;165.645084323
6242.0;8.35;8.65;145.318750222
6243.0;8.35;8.75;127.153541549
6244.0;8.35;8.85;111.015385784
6245.0;8.35;8.95;97.2380188427
6246.0;8.35;9.05;86.2679099924
6247.0;8.35;9.15;78.4888301693
6248.0;8.35;9.25;73.9432018124
6249.0;8.35;9.35;71.9629455861
6250.0;8.35;9.45;71.4039747694
6251.0;8.35;9.55;71.2920829912
6252.0;8.35;9.65;71.0894176611
6253.0;8.35;9.75;70.6029914108
6254.0;8.35;9.85;69.9305157857
6255.0;8.35;9.95;69.2838789826
6256.0;8.45;8.05;263.397901891
6257.0;8.45;8.15;238.789880865
6258.0;8.45;8.25;213.035758095
6259.0;8.45;8.35;188.546898048
6260.0;8.45;8.45;166.149088819
6261.0;8.45;8.55;145.702656168
6262.0;8.45;8.65;127.534961168
6263.0;8.45;8.75;111.396341265
6264.0;8.45;8.85;97.3946465451
6265.0;8.45;8.95;86.3016762192
6266.0;8.45;9.05;78.6486986936
6267.0;8.45;9.15;74.1734741421
6268.0;8.45;9.25;72.167305002
6269.0;8.45;9.35;71.6588007709
6270.0;8.45;9.45;71.5413805028
6271.0;8.45;9.55;71.138361117
6272.0;8.45;9.65;70.5179016308
6273.0;8.45;9.75;69.9432024898
6274.0;8.45;9.85;69.423503174
6275.0;8.45;9.95;68.891740871
6276.0;8.55;8.05;238.519112495
6277.0;8.55;8.15;213.200828876
6278.0;8.55;8.25;188.219770892
6279.0;8.55;8.35;165.645084475
6280.0;8.55;8.45;145.702656194
6281.0;8.55;8.55;127.819989513
6282.0;8.55;8.65;111.634133079
6283.0;8.55;8.75;97.7435115698
6284.0;8.55;8.85;86.6211188721
6285.0;8.55;8.95;78.8001991442
6286.0;8.55;9.05;74.3122633074
6287.0;8.55;9.15;72.3452008844
6288.0;8.55;9.25;71.7641969366
6289.0;8.55;9.35;71.6511298256
6290.0;8.55;9.45;71.3881581989
6291.0;8.55;9.55;70.7571873865
6292.0;8.55;9.65;69.9988807766
6293.0;8.55;9.75;69.3983464811
6294.0;8.55;9.85;68.935785175
6295.0;8.55;9.95;68.4646771064
6296.0;8.65;8.05;213.098784797
6297.0;8.65;8.15;188.778199165
6298.0;8.65;8.25;165.696915876
6299.0;8.65;8.35;145.318750562
6300.0;8.65;8.45;127.534961427
6301.0;8.65;8.55;111.634133281
6302.0;8.65;8.65;97.7463384094
6303.0;8.65;8.75;86.6037313795
6304.0;8.65;8.85;78.9168527871
6305.0;8.65;8.95;74.4353363954
6306.0;8.65;9.05;72.4634070075
6307.0;8.65;9.15;71.9355864748
6308.0;8.65;9.25;71.7453434804
6309.0;8.65;9.35;71.3529072826
6310.0;8.65;9.45;70.7918494541
6311.0;8.65;9.55;70.1956138564
6312.0;8.65;9.65;69.6001657694
6313.0;8.65;9.75;69.0402139971
6314.0;8.65;9.85;68.5302647324
6315.0;8.65;9.95;68.0288616113
6316.0;8.75;8.05;188.714702436
6317.0;8.75;8.15;166.221972359
6318.0;8.75;8.25;145.39434234
6319.0;8.75;8.35;127.153541353
6320.0;8.75;8.45;111.396341245
6321.0;8.75;8.55;97.743511729
6322.0;8.75;8.65;86.6037310919
6323.0;8.75;8.75;78.8328883818
6324.0;8.75;8.85;74.3988832907
6325.0;8.75;8.95;72.4906719358
6326.0;8.75;9.05;71.9562819843
6327.0;8.75;9.15;71.855947285
6328.0;8.75;9.25;71.5320132305
6329.0;8.75;9.35;70.8648048089
6330.0;8.75;9.45;70.1694425662
6331.0;8.75;9.55;69.6518250615
6332.0;8.75;9.65;69.1995774951
6333.0;8.75;9.75;68.690287692
6334.0;8.75;9.85;68.1429193575
6335.0;8.75;9.95;67.5990792297
6336.0;8.85;8.05;166.068256287
6337.0;8.85;8.15;145.807189018
6338.0;8.85;8.25;127.265192754
6339.0;8.85;8.35;111.015385181
6340.0;8.85;8.45;97.3946464059
6341.0;8.85;8.55;86.6211189011
6342.0;8.85;8.65;78.9168526626
6343.0;8.85;8.75;74.398883436
6344.0;8.85;8.85;72.5505327259
6345.0;8.85;8.95;72.0665513918
6346.0;8.85;9.05;71.8888776194
6347.0;8.85;9.15;71.5347926892
6348.0;8.85;9.25;70.9934536524
6349.0;8.85;9.35;70.3607103365
6350.0;8.85;9.45;69.7514863984
6351.0;8.85;9.55;69.2331852709
6352.0;8.85;9.65;68.7586985179
6353.0;8.85;9.75;68.2530115272
6354.0;8.85;9.85;67.7092440377
6355.0;8.85;9.95;67.1598892209
6356.0;8.95;8.05;145.472761147
6357.0;8.95;8.15;127.425739167
6358.0;8.95;8.25;111.18050113
6359.0;8.95;8.35;97.2380189832
6360.0;8.95;8.45;86.3016763176
6361.0;8.95;8.55;78.8001992768
6362.0;8.95;8.65;74.4353364036
6363.0;8.95;8.75;72.4906716995
6364.0;8.95;8.85;72.0665511778
6365.0;8.95;8.95;72.1000863398
6366.0;8.95;9.05;71.731628811
6367.0;8.95;9.15;71.0363298354
6368.0;8.95;9.25;70.3822771429
6369.0;8.95;9.35;69.8815257813
6370.0;8.95;9.45;69.3977292683
6371.0;8.95;9.55;68.8610318558
6372.0;8.95;9.65;68.313686175
6373.0;8.95;9.75;67.7787085372
6374.0;8.95;9.85;67.2441069269
6375.0;8.95;9.95;66.7073025782
6376.0;9.05;8.05;127.136612925
6377.0;9.05;8.15;111.067413035
6378.0;9.05;8.25;97.2204271938
6379.0;9.05;8.35;86.2679100078
6380.0;9.05;8.45;78.6486985771
6381.0;9.05;8.55;74.3122633421
6382.0;9.05;8.65;72.4634071237
6383.0;9.05;8.75;71.9562818739
6384.0;9.05;8.85;71.8888776145
6385.0;9.05;8.95;71.7316287594
6386.0;9.05;9.05;71.2676161325
6387.0;9.05;9.15;70.5540132265
6388.0;9.05;9.25;69.9223427357
6389.0;9.05;9.35;69.4374931393
6390.0;9.05;9.45;68.9710792386
6391.0;9.05;9.55;68.4375979115
6392.0;9.05;9.65;67.8716349257
6393.0;9.05;9.75;67.3211392271
6394.0;9.05;9.85;66.7874270831
6395.0;9.05;9.95;66.2551912345
6396.0;9.15;8.05;111.085325196
6397.0;9.15;8.15;97.1853593924
6398.0;9.15;8.25;86.0770946696
6399.0;9.15;8.35;78.4888302858
6400.0;9.15;8.45;74.1734739881
6401.0;9.15;8.55;72.3452007756
6402.0;9.15;8.65;71.9355862393
6403.0;9.15;8.75;71.8559474713
6404.0;9.15;8.85;71.5347927933
6405.0;9.15;8.95;71.0363298483
6406.0;9.15;9.05;70.5540131473
6407.0;9.15;9.15;70.0936949898
6408.0;9.15;9.25;69.550523413
6409.0;9.15;9.35;69.018148214
6410.0;9.15;9.45;68.4987186165
6411.0;9.15;9.55;67.9673091106
6412.0;9.15;9.65;67.4201321674
6413.0;9.15;9.75;66.8765612625
6414.0;9.15;9.85;66.3431503871
6415.0;9.15;9.95;65.8092765406
6416.0;9.25;8.05;97.342591951
6417.0;9.25;8.15;86.3229535047
6418.0;9.25;8.25;78.3788540594
6419.0;9.25;8.35;73.94320177
6420.0;9.25;8.45;72.1673048076
6421.0;9.25;8.55;71.7641967466
6422.0;9.25;8.65;71.7453434339
6423.0;9.25;8.75;71.5320131987
6424.0;9.25;8.85;70.9934536777
6425.0;9.25;8.95;70.3822770474
6426.0;9.25;9.05;69.9223427836
6427.0;9.25;9.15;69.5505234898
6428.0;9.25;9.25;69.1345854312
6429.0;9.25;9.35;68.5856778434
6430.0;9.25;9.45;68.0342644465
6431.0;9.25;9.55;67.4974667361
6432.0;9.25;9.65;66.9626079873
6433.0;9.25;9.75;66.4258226419
6434.0;9.25;9.85;65.8921553008
6435.0;9.25;9.95;65.3609016034
6436.0;9.35;8.05;86.3061356612
6437.0;9.35;8.15;78.6850283788
6438.0;9.35;8.25;73.9253735397
6439.0;9.35;8.35;71.9629454318
6440.0;9.35;8.45;71.6588007193
6441.0;9.35;8.55;71.6511296417
6442.0;9.35;8.65;71.3529071334
6443.0;9.35;8.75;70.8648047627
6444.0;9.35;8.85;70.3607101092
6445.0;9.35;8.95;69.8815257395
6446.0;9.35;9.05;69.4374930628
6447.0;9.35;9.15;69.0181480834
6448.0;9.35;9.25;68.585677934
6449.0;9.35;9.35;68.1261595891
6450.0;9.35;9.45;67.5802763515
6451.0;9.35;9.55;67.0412748577
6452.0;9.35;9.65;66.5058887591
6453.0;9.35;9.75;65.9675541661
6454.0;9.35;9.85;65.430669358
6455.0;9.35;9.95;64.9022272515
6456.0;9.45;8.05;78.4873388954
6457.0;9.45;8.15;74.1100040197
6458.0;9.45;8.25;71.922575985
6459.0;9.45;8.35;71.4039745859
6460.0;9.45;8.45;71.541380644
6461.0;9.45;8.55;71.3881583069
6462.0;9.45;8.65;70.7918495702
6463.0;9.45;8.75;70.1694425398
6464.0;9.45;8.85;69.7514863312
6465.0;9.45;8.95;69.3977292733
6466.0;9.45;9.05;68.9710792373
6467.0;9.45;9.15;68.4987185064
6468.0;9.45;9.25;68.0342642958
6469.0;9.45;9.35;67.5802763055
6470.0;9.45;9.45;67.1219310858
6471.0;9.45;9.55;66.5835133398
6472.0;9.45;9.65;66.0463020449
6473.0;9.45;9.75;65.5094096227
6474.0;9.45;9.85;64.9714740469
6475.0;9.45;9.95;64.4342500558
6476.0;9.55;8.05;73.8518963495
6477.0;9.55;8.15;71.9970630271
6478.0;9.55;8.25;71.4139355904
6479.0;9.55;8.35;71.2920830887
6480.0;9.55;8.45;71.1383608977
6481.0;9.55;8.55;70.7571876376
6482.0;9.55;8.65;70.1956137256
6483.0;9.55;8.75;69.6518250329
6484.0;9.55;8.85;69.2331851316
6485.0;9.55;8.95;68.861031682
6486.0;9.55;9.05;68.437597846
6487.0;9.55;9.15;67.9673091929
6488.0;9.55;9.25;67.497466769
6489.0;9.55;9.35;67.0412748623
6490.0;9.55;9.45;66.5835132906
6491.0;9.55;9.55;66.1169436302
6492.0;9.55;9.65;65.5795589291
6493.0;9.55;9.75;65.0497341823
6494.0;9.55;9.85;64.5143124737
6495.0;9.55;9.95;63.9596787358
6496.0;9.65;8.05;71.6957669035
6497.0;9.65;8.15;71.287249952
6498.0;9.65;8.25;71.3550803858
6499.0;9.65;8.35;71.0894177673
6500.0;9.65;8.45;70.5179014775
6501.0;9.65;8.55;69.9988804256
6502.0;9.65;8.65;69.600165937
6503.0;9.65;8.75;69.1995775902
6504.0;9.65;8.85;68.7586984326
6505.0;9.65;8.95;68.3136861448
6506.0;9.65;9.05;67.8716350501
6507.0;9.65;9.15;67.4201322146
6508.0;9.65;9.25;66.9626079568
6509.0;9.65;9.35;66.5058887258
6510.0;9.65;9.45;66.0463023147
6511.0;9.65;9.55;65.5795589073
6512.0;9.65;9.65;65.1111140062
6513.0;9.65;9.75;64.5781477351
6514.0;9.65;9.85;64.0378911165
6515.0;9.65;9.95;63.4786175515
6516.0;9.75;8.05;71.0353917535
6517.0;9.75;8.15;70.973187893
6518.0;9.75;8.25;70.995121268
6519.0;9.75;8.35;70.6029915392
6520.0;9.75;8.45;69.9432023568
6521.0;9.75;8.55;69.3983467437
6522.0;9.75;8.65;69.0402141679
6523.0;9.75;8.75;68.6902879368
6524.0;9.75;8.85;68.2530115369
6525.0;9.75;8.95;67.7787085371
6526.0;9.75;9.05;67.3211392987
6527.0;9.75;9.15;66.8765612441
6528.0;9.75;9.25;66.4258228356
6529.0;9.75;9.35;65.967554191
6530.0;9.75;9.45;65.5094095509
6531.0;9.75;9.55;65.049734126
6532.0;9.75;9.65;64.5781477947
6533.0;9.75;9.75;64.0910565599
6534.0;9.75;9.85;63.5364172185
6535.0;9.75;9.95;63.0033579096
6536.0;9.85;8.05;70.9050879108
6537.0;9.85;8.15;70.6075922208
6538.0;9.85;8.25;70.3287642053
6539.0;9.85;8.35;69.9305157298
6540.0;9.85;8.45;69.4235031228
6541.0;9.85;8.55;68.9357853925
6542.0;9.85;8.65;68.5302646965
6543.0;9.85;8.75;68.1429195326
6544.0;9.85;8.85;67.7092442316
6545.0;9.85;8.95;67.2441071165
6546.0;9.85;9.05;66.787427024
6547.0;9.85;9.15;66.3431506113
6548.0;9.85;9.25;65.892155643
6549.0;9.85;9.35;65.4306693101
6550.0;9.85;9.45;64.9714742223
6551.0;9.85;9.55;64.5143125532
6552.0;9.85;9.65;64.0378911616
6553.0;9.85;9.75;63.5364172892
6554.0;9.85;9.85;63.0500017628
6555.0;9.85;9.95;62.572114882
6556.0;9.95;8.05;70.6475835058
6557.0;9.95;8.15;70.1493009156
6558.0;9.95;8.25;69.6814253656
6559.0;9.95;8.35;69.2838798192
6560.0;9.95;8.45;68.8917410249
6561.0;9.95;8.55;68.4646774084
6562.0;9.95;8.65;68.0288618591
6563.0;9.95;8.75;67.5990789985
6564.0;9.95;8.85;67.1598892358
6565.0;9.95;8.95;66.7073025662
6566.0;9.95;9.05;66.2551914257
6567.0;9.95;9.15;65.8092761781
6568.0;9.95;9.25;65.3609015476
6569.0;9.95;9.35;64.9022271082
6570.0;9.95;9.45;64.4342501637
6571.0;9.95;9.55;63.9596789533
6572.0;9.95;9.65;63.4786173574
6573.0;9.95;9.75;63.003357882
6574.0;9.95;9.85;62.5721150103
6575.0;9.95;9.95;62.2259895547
6576.0;8.2;10.2;68.6265116674
6577.0;8.2;10.6;66.5112161763
6578.0;8.2;11.0;64.3943215561
6579.0;8.2;11.4;62.2637678021
6580.0;8.2;11.8;60.5839394099
6581.0;8.6;10.2;66.916664286
6582.0;8.6;10.6;64.7905616095
6583.0;8.6;11.0;62.6374699429
6584.0;8.6;11.4;60.9155818359
6585.0;8.6;11.8;60.4799722783
6586.0;9.0;10.2;65.1523463454
6587.0;9.0;10.6;62.9955325727
6588.0;9.0;11.0;61.2635282772
6589.0;9.0;11.4;60.8067507051
6590.0;9.0;11.8;60.8300042304
6591.0;9.4;10.2;63.3024685799
6592.0;9.4;10.6;61.5765385211
6593.0;9.4;11.0;61.1240988034
6594.0;9.4;11.4;61.1376399148
6595.0;9.4;11.8;61.1358570667
6596.0;9.8;10.2;61.8282810946
6597.0;9.8;10.6;61.3864094151
6598.0;9.8;11.0;61.4077783929
6599.0;9.8;11.4;61.4046731476
6600.0;9.8;11.8;61.401033899
6601.0;10.2;8.2;68.6265108682
6602.0;10.2;8.6;66.9166640697
6603.0;10.2;9.0;65.152346816
6604.0;10.2;9.4;63.3024686384
6605.0;10.2;9.8;61.8282809968
6606.0;10.2;10.2;61.5999107706
6607.0;10.2;10.6;61.6264975115
6608.0;10.2;11.0;61.62954213
6609.0;10.2;11.4;61.6271940545
6610.0;10.2;11.8;61.6251427643
6611.0;10.6;8.2;66.5112152451
6612.0;10.6;8.6;64.790561733
6613.0;10.6;9.0;62.9955321947
6614.0;10.6;9.4;61.5765370869
6615.0;10.6;9.8;61.38640927
6616.0;10.6;10.2;61.626496714
6617.0;10.6;10.6;61.8095665296
6618.0;10.6;11.0;61.8090812542
6619.0;10.6;11.4;61.8078171772
6620.0;10.6;11.8;61.8060418052
6621.0;11.0;8.2;64.3943211172
6622.0;11.0;8.6;62.6374692437
6623.0;11.0;9.0;61.2635279361
6624.0;11.0;9.4;61.1240978727
6625.0;11.0;9.8;61.4077777496
6626.0;11.0;10.2;61.6295412584
6627.0;11.0;10.6;61.8090830189
6628.0;11.0;11.0;61.9451843532
6629.0;11.0;11.4;61.9438944039
6630.0;11.0;11.8;61.9428334895
6631.0;11.4;8.2;62.2637661224
6632.0;11.4;8.6;60.9155831412
6633.0;11.4;9.0;60.8067499276
6634.0;11.4;9.4;61.137640844
6635.0;11.4;9.8;61.4046731476
6636.0;11.4;10.2;61.6271914218
6637.0;11.4;10.6;61.8078173511
6638.0;11.4;11.0;61.9438926431
6639.0;11.4;11.4;62.0340152912
6640.0;11.4;11.8;62.034947349
6641.0;11.8;8.2;60.5839452772
6642.0;11.8;8.6;60.4799774215
6643.0;11.8;9.0;60.8299989693
6644.0;11.8;9.4;61.1358539199
6645.0;11.8;9.8;61.4010340013
6646.0;11.8;10.2;61.6251441672
6647.0;11.8;10.6;61.8060312959
6648.0;11.8;11.0;61.9428331385
6649.0;11.8;11.4;62.0349500059
6650.0;11.8;11.8;62.0826475
6651.0;7.95;7.95;315.62472529
6652.0;7.95;7.85;313.021278707
6653.0;7.95;7.75;302.589037221
6654.0;7.95;7.65;285.475095499
6655.0;7.95;7.55;263.397902455
6656.0;7.95;7.45;238.519112167
6657.0;7.95;7.35;213.098785194
6658.0;7.95;7.25;188.714702857
6659.0;7.95;7.15;166.068255561
6660.0;7.95;7.05;145.472760827
6661.0;7.95;6.95;127.136611837
6662.0;7.95;6.85;111.085324652
6663.0;7.95;6.75;97.3425913453
6664.0;7.95;6.65;86.3061355712
6665.0;7.95;6.55;78.4873391163
6666.0;7.95;6.45;73.8518962407
6667.0;7.95;6.35;71.6957673052
6668.0;7.95;6.25;71.035392165
6669.0;7.95;6.15;70.905087965
6670.0;7.95;6.05;70.6475836394
6671.0;7.85;7.95;313.021278856
6672.0;7.85;7.85;303.396950341
6673.0;7.85;7.75;286.585054952
6674.0;7.85;7.65;264.117858573
6675.0;7.85;7.55;238.789879867
6676.0;7.85;7.45;213.200829739
6677.0;7.85;7.35;188.778199422
6678.0;7.85;7.25;166.221972175
6679.0;7.85;7.15;145.80718857
6680.0;7.85;7.05;127.425738619
6681.0;7.85;6.95;111.067412747
6682.0;7.85;6.85;97.1853596151
6683.0;7.85;6.75;86.3229534137
6684.0;7.85;6.65;78.6850280337
6685.0;7.85;6.55;74.1100034806
6686.0;7.85;6.45;71.9970622501
6687.0;7.85;6.35;71.2872493461
6688.0;7.85;6.25;70.9731883582
6689.0;7.85;6.15;70.607591608
6690.0;7.85;6.05;70.1493003717
6691.0;7.75;7.95;302.589037745
6692.0;7.75;7.85;286.585055011
6693.0;7.75;7.75;265.013151796
6694.0;7.75;7.65;239.449884726
6695.0;7.75;7.55;213.03575776
6696.0;7.75;7.45;188.219770074
6697.0;7.75;7.35;165.696916243
6698.0;7.75;7.25;145.394342349
6699.0;7.75;7.15;127.265192561
6700.0;7.75;7.05;111.180501334
6701.0;7.75;6.95;97.2204272368
6702.0;7.75;6.85;86.0770948445
6703.0;7.75;6.75;78.3788541996
6704.0;7.75;6.65;73.9253736579
6705.0;7.75;6.55;71.9225753831
6706.0;7.75;6.45;71.4139354326
6707.0;7.75;6.35;71.3550797579
6708.0;7.75;6.25;70.995121592
6709.0;7.75;6.15;70.3287640361
6710.0;7.75;6.05;69.6814256075
6711.0;7.65;7.95;285.475095947
6712.0;7.65;7.85;264.117858307
6713.0;7.65;7.75;239.449884445
6714.0;7.65;7.65;213.719394722
6715.0;7.65;7.55;188.546898309
6716.0;7.65;7.45;165.645083692
6717.0;7.65;7.35;145.318750222
6718.0;7.65;7.25;127.153541549
6719.0;7.65;7.15;111.015385784
6720.0;7.65;7.05;97.2380185114
6721.0;7.65;6.95;86.2679100349
6722.0;7.65;6.85;78.4888301693
6723.0;7.65;6.75;73.9432018124
6724.0;7.65;6.65;71.9629455861
6725.0;7.65;6.55;71.4039748617
6726.0;7.65;6.45;71.292083095
6727.0;7.65;6.35;71.0894176611
6728.0;7.65;6.25;70.6029914108
6729.0;7.65;6.15;69.9305157857
6730.0;7.65;6.05;69.2838789519
6731.0;7.55;7.95;263.397902462
6732.0;7.55;7.85;238.789880017
6733.0;7.55;7.75;213.035758388
6734.0;7.55;7.65;188.546898599
6735.0;7.55;7.55;166.149089392
6736.0;7.55;7.45;145.70265585
6737.0;7.55;7.35;127.534961224
6738.0;7.55;7.25;111.396341411
6739.0;7.55;7.15;97.3946468328
6740.0;7.55;7.05;86.3016758302
6741.0;7.55;6.95;78.6486986537
6742.0;7.55;6.85;74.1734742396
6743.0;7.55;6.75;72.1673048952
6744.0;7.55;6.65;71.6588009034
6745.0;7.55;6.55;71.5413803569
6746.0;7.55;6.45;71.1383610559
6747.0;7.55;6.35;70.5179016127
6748.0;7.55;6.25;69.9432028091
6749.0;7.55;6.15;69.4235030907
6750.0;7.55;6.05;68.891740993
6751.0;7.45;7.95;238.519112115
6752.0;7.45;7.85;213.200829952
6753.0;7.45;7.75;188.219770361
6754.0;7.45;7.65;165.64508398
6755.0;7.45;7.55;145.702655668
6756.0;7.45;7.45;127.819990078
6757.0;7.45;7.35;111.634133148
6758.0;7.45;7.25;97.7435122648
6759.0;7.45;7.15;86.6211188346
6760.0;7.45;7.05;78.8001991296
6761.0;7.45;6.95;74.3122629491
6762.0;7.45;6.85;72.3452011715
6763.0;7.45;6.75;71.7641966468
6764.0;7.45;6.65;71.651129975
6765.0;7.45;6.55;71.3881582949
6766.0;7.45;6.45;70.7571876015
6767.0;7.45;6.35;69.9988806154
6768.0;7.45;6.25;69.3983463644
6769.0;7.45;6.15;68.9357855182
6770.0;7.45;6.05;68.4646775148
6771.0;7.35;7.95;213.09878471
6772.0;7.35;7.85;188.778199165
6773.0;7.35;7.75;165.696915876
6774.0;7.35;7.65;145.318750562
6775.0;7.35;7.55;127.534961463
6776.0;7.35;7.45;111.634133257
6777.0;7.35;7.35;97.7463384094
6778.0;7.35;7.25;86.6037313795
6779.0;7.35;7.15;78.9168527871
6780.0;7.35;7.05;74.4353365944
6781.0;7.35;6.95;72.4634067424
6782.0;7.35;6.85;71.9355864748
6783.0;7.35;6.75;71.7453434804
6784.0;7.35;6.65;71.3529072826
6785.0;7.35;6.55;70.7918495178
6786.0;7.35;6.45;70.1956140342
6787.0;7.35;6.35;69.6001657694
6788.0;7.35;6.25;69.0402139971
6789.0;7.35;6.15;68.5302647324
6790.0;7.35;6.05;68.0288616146
6791.0;7.25;7.95;188.71470291
6792.0;7.25;7.85;166.221972359
6793.0;7.25;7.75;145.39434234
6794.0;7.25;7.65;127.153541353
6795.0;7.25;7.55;111.396341652
6796.0;7.25;7.45;97.7435117278
6797.0;7.25;7.35;86.6037310919
6798.0;7.25;7.25;78.8328883818
6799.0;7.25;7.15;74.3988832907
6800.0;7.25;7.05;72.4906720299
6801.0;7.25;6.95;71.9562821327
6802.0;7.25;6.85;71.855947285
6803.0;7.25;6.75;71.5320132305
6804.0;7.25;6.65;70.8648048089
6805.0;7.25;6.55;70.1694422989
6806.0;7.25;6.45;69.6518250712
6807.0;7.25;6.35;69.1995774951
6808.0;7.25;6.25;68.690287692
6809.0;7.25;6.15;68.1429193575
6810.0;7.25;6.05;67.5990790649
6811.0;7.15;7.95;166.068255621
6812.0;7.15;7.85;145.807189018
6813.0;7.15;7.75;127.265192754
6814.0;7.15;7.65;111.015385181
6815.0;7.15;7.55;97.3946473181
6816.0;7.15;7.45;86.6211187494
6817.0;7.15;7.35;78.9168526626
6818.0;7.15;7.25;74.398883436
6819.0;7.15;7.15;72.5505327259
6820.0;7.15;7.05;72.0665515287
6821.0;7.15;6.95;71.8888780651
6822.0;7.15;6.85;71.5347926892
6823.0;7.15;6.75;70.9934536524
6824.0;7.15;6.65;70.3607103365
6825.0;7.15;6.55;69.751486156
6826.0;7.15;6.45;69.233185189
6827.0;7.15;6.35;68.7586985179
6828.0;7.15;6.25;68.2530115272
6829.0;7.15;6.15;67.7092440377
6830.0;7.15;6.05;67.1598891067
6831.0;7.05;7.95;145.472761573
6832.0;7.05;7.85;127.425738439
6833.0;7.05;7.75;111.180501407
6834.0;7.05;7.65;97.2380185062
6835.0;7.05;7.55;86.3016756206
6836.0;7.05;7.45;78.8001993223
6837.0;7.05;7.35;74.4353366644
6838.0;7.05;7.25;72.4906721132
6839.0;7.05;7.15;72.0665512973
6840.0;7.05;7.05;72.1000863283
